Time (s),Light Sensor,Pressure Sensor,IMU Sensor,Event Detected
0.0,53.34200997815586,73.40557234120563,119.77853264259493,0
0.10101010101010101,54.72428100195868,75.50663474885967,122.69050723283371,0
0.20202020202020202,58.174431568376505,77.18947781960759,112.6535639426593,0
0.30303030303030304,58.717008096454826,78.25456624585662,118.35064652995422,0
0.40404040404040403,58.242983164887505,78.70029003190324,114.44892570552587,0
0.5050505050505051,59.27124106288893,80.61170913199953,114.60687537796089,0
0.6060606060606061,62.29859322401398,79.63441123496975,113.88884361114248,1
0.7070707070707071,59.21377542349554,81.12957693501805,112.60473285035472,0
0.8080808080808081,62.08443851292274,81.80461132182042,114.80880797420718,1
0.9090909090909091,61.1122223115349,82.44318892722528,111.57614454301799,0
1.0101010101010102,61.53476345620852,82.71073377180602,114.22906912981537,0
1.1111111111111112,64.54328255901657,80.76901217924758,112.56273698789107,1
1.2121212121212122,64.29005062952865,80.08089156026706,111.24383877425514,1
1.3131313131313131,64.47433160910461,82.44785036603159,108.44143771275608,1
1.4141414141414141,65.57864351158969,80.90264689569541,108.5984853595643,1
1.5151515151515151,63.04100070465652,79.08206654381823,111.7261231454012,1
1.6161616161616161,64.30478968667511,80.52057102256192,110.06579606681244,1
1.7171717171717171,62.173474124248024,78.12423901891707,104.71106065904283,1
1.8181818181818181,63.20833925469424,78.15142508195383,107.00577497556709,1
1.9191919191919191,61.98121014334913,75.95366565642635,108.01524840599414,0
2.0202020202020203,62.036029128262946,76.83865239039551,99.80139259061819,0
2.121212121212121,62.55640877512049,75.43058213192033,105.48940805748961,0
2.2222222222222223,59.182547766117445,72.35689484824124,100.9283505911593,0
2.323232323232323,64.39161077112126,72.56819379825107,103.69802015960653,0
2.4242424242424243,57.52444414790276,71.31826304604091,98.78540697056339,0
2.525252525252525,56.38703354097377,71.22648959692962,94.77418727312708,0
2.6262626262626263,60.36791396310713,68.20708755697649,94.45011978907831,0
2.727272727272727,58.83718584265731,69.31862749251681,98.65656503051697,0
2.8282828282828283,57.67907364475245,69.31152937693,98.51185125951245,0
2.929292929292929,56.84850406829443,66.28439126234811,94.28582211849127,0
3.0303030303030303,54.721682986321625,66.82467011305317,98.23096891907127,0
3.131313131313131,52.108868626075584,66.10915069873644,90.70168224169204,0
3.2323232323232323,53.22444587164995,68.1915581436997,94.91764162690005,0
3.3333333333333335,50.909515430370426,69.6553644293049,90.97464655529937,0
3.4343434343434343,53.43566647872877,71.06933180205372,92.20937321715407,0
3.5353535353535355,50.45218791123579,70.40671177680572,93.93242169076797,0
3.6363636363636362,48.40373371665014,72.8441298233821,90.90484422077418,0
3.7373737373737375,48.77566237326136,70.81338479393881,92.10070401273317,0
3.8383838383838382,49.67039620765593,71.5385816503773,96.11542067367377,0
3.9393939393939394,47.21199205731388,74.2790599979741,91.28291632123447,0
4.040404040404041,46.26436300773016,75.82803288653527,95.5131178275972,0
4.141414141414141,48.0448094912702,76.50947898141169,89.6848178624921,0
4.242424242424242,47.77919587373791,75.53419508958243,94.80626816659336,0
4.343434343434343,46.0933981908213,78.50662170150105,97.7585999592544,0
4.444444444444445,46.071458122593214,78.19504376730093,86.30875505018723,0
4.545454545454545,47.47316116125121,80.95991956930985,91.69373028933434,0
4.646464646464646,44.197745522926425,81.31467625574344,96.2450238567042,0
4.747474747474747,44.452217418501505,80.51660027240472,94.40002558625376,0
4.848484848484849,46.089928675374274,81.28881406092809,96.68080048320047,0
4.94949494949495,47.44313362034,80.91876990977465,94.37294393596214,0
5.05050505050505,48.91475594878794,81.91530433439043,97.11765642373311,0
5.151515151515151,51.741540719565045,82.75782329876603,97.11506045917649,0
5.252525252525253,51.07344396061984,80.47075401239653,101.85630541858609,0
5.353535353535354,49.66861154444834,81.45212452516445,99.92890169669802,0
5.454545454545454,50.63684104454984,79.75998940210737,101.02782783020297,0
5.555555555555555,49.40454782912067,78.70664043554343,99.66012738172456,0
5.656565656565657,52.14744844399778,78.48871138105929,100.3394955635021,0
